0.0 , 0.004431848411938
0.01 , 0.0045665899546701
0.02 , 0.0047049575269339
0.03 , 0.0048470329059789
0.04 , 0.0049928992136123
0.05 , 0.0051426409230539
0.06 , 0.005296343865311
0.07 , 0.0054540952350565
0.08 , 0.0056159835959909
0.09 , 0.0057820988856694
0.1 , 0.0059525324197758
0.11 , 0.0061273768958236
0.12 , 0.0063067263962659
0.13 , 0.0064906763909933
0.14 , 0.0066793237392026
0.15 , 0.0068727666906139
0.16 , 0.0070711048860194
0.17 , 0.0072744393571412
0.18 , 0.0074828725257805
0.19 , 0.0076965082022373
0.2 , 0.0079154515829799
0.21 , 0.008139809247546
0.22 , 0.008369689154653
0.23 , 0.0086052006374996
0.24 , 0.0088464543982372
0.25 , 0.009093562501591
0.26 , 0.0093466383676122
0.27 , 0.0096057967635395
0.28 , 0.0098711537947511
0.29 , 0.010142826894787
0.3 , 0.0104209348144225
0.31 , 0.0107055976097721
0.32 , 0.0109969366294055
0.33 , 0.0112950745004561
0.34 , 0.0116001351137025
0.35 , 0.0119122436076051
0.36 , 0.0122315263512779
0.37 , 0.0125581109263782
0.38 , 0.0128921261078953
0.39 , 0.0132337018438213
0.4 , 0.0135829692336856
0.41 , 0.0139400605059358
0.42 , 0.0143051089941496
0.43 , 0.01467824911206
0.44 , 0.0150596163273774
0.45 , 0.0154493471343951
0.46 , 0.0158475790253608
0.47 , 0.0162544504606005
0.48 , 0.016670100837381
0.49 , 0.0170946704574969
0.5 , 0.0175283004935685
0.51 , 0.0179711329540396
0.52 , 0.018423310646862
0.53 , 0.0188849771418561
0.54 , 0.0193562767317369
0.55 , 0.0198373543917953
0.56 , 0.0203283557382258
0.5700000000000001 , 0.0208294269850922
0.58 , 0.0213407148999227
0.59 , 0.0218623667579293
0.6 , 0.0223945302948429
0.61 , 0.0229373536583606
0.62 , 0.0234909853582013
0.63 , 0.0240555742147629
0.64 , 0.0246312693063825
0.65 , 0.0252182199151943
0.66 , 0.0258165754715876
0.67 , 0.0264264854972617
0.68 , 0.0270480995468817
0.6900000000000001 , 0.0276815671483365
0.7000000000000001 , 0.0283270377416011
0.71 , 0.0289846606162094
0.72 , 0.0296545848473412
0.73 , 0.0303369592305316
0.74 , 0.0310319322150082
0.75 , 0.0317396518356674
0.76 , 0.0324602656436974
0.77 , 0.0331939206358611
0.78 , 0.0339407631824492
0.79 , 0.0347009389539188
0.8 , 0.0354745928462314
0.81 , 0.0362618689049062
0.8200000000000001 , 0.0370629102478065
0.8300000000000001 , 0.0378778589866774
0.84 , 0.0387068561474556
0.85 , 0.0395500415893702
0.86 , 0.0404075539228603
0.87 , 0.0412795304263304
0.88 , 0.0421661069617703
0.89 , 0.0430674178892657
0.9 , 0.0439835959804272
0.91 , 0.0449147723307671
0.92 , 0.0458610762710548
0.93 , 0.0468226352776831
0.94 , 0.047799574882077
0.95 , 0.0487920185791827
0.96 , 0.0498000877350707
0.97 , 0.0508239014936911
0.98 , 0.0518635766828205
0.99 , 0.0529192277192403
1.0 , 0.053990966513188
1.01 , 0.0550789023721257
1.02 , 0.056183141903868
1.03 , 0.0573037889191171
1.04 , 0.0584409443334514
1.05 , 0.059594706068816
1.06 , 0.0607651689545647
1.07 , 0.0619524246281051
1.08 , 0.0631565614351986
1.09 , 0.0643776643299693
1.1 , 0.0656158147746766
1.11 , 0.0668710906393071
1.12 , 0.0681435661010445
1.13 , 0.0694333115436742
1.14 , 0.0707403934569834
1.15 , 0.072064874336218
1.16 , 0.0734068125816568
1.17 , 0.0747662623983676
1.18 , 0.0761432736962073
1.19 , 0.0775378919901339
1.2 , 0.0789501583008941
1.21 , 0.0803801090561541
1.22 , 0.0818277759921428
1.23 , 0.0832931860558744
1.24 , 0.0847763613080222
1.25 , 0.0862773188265115
1.26 , 0.0877960706109056
1.27 , 0.089332623487655
1.28 , 0.0908869790162828
1.29 , 0.0924591333965806
1.3 , 0.0940490773768869
1.31 , 0.095656796163524
1.32 , 0.0972822693314675
1.33 , 0.0989254707363237
